date,price,forecast_price
2017-04-29,5.376,
2017-04-30,5.305,
2017-05-01,5.26,
2017-05-02,5.504,
2017-05-03,5.427,
2017-05-04,5.41,
2017-05-05,5.331,
2017-05-06,5.47,
2017-05-07,5.279,
2017-05-08,5.544,
2017-05-09,5.549,
2017-05-10,5.461,
2017-05-11,5.474,
2017-05-12,5.584,
2017-05-13,5.615,
2017-05-14,5.348,
2017-05-15,5.519,
2017-05-16,5.582,
2017-05-17,5.58,
2017-05-18,5.719,
2017-05-19,5.719,
2017-05-20,5.773,
2017-05-21,5.601,
2017-05-22,5.466,
2017-05-23,5.626,
2017-05-24,4.941,
2017-05-25,4.866,
2017-05-26,5.134,
2017-05-27,5.309,
2017-05-28,5.074,
2017-05-29,4.972,
2017-05-30,5.303,
2017-05-31,5.434,
2017-06-01,5.524,
2017-06-02,5.45,
2017-06-03,5.541,
2017-06-04,5.614,
2017-06-05,5.529,
2017-06-06,5.512,
2017-06-07,5.643,
2017-06-08,5.418,
2017-06-09,5.448,
2017-06-10,5.493,
2017-06-11,5.318,
2017-06-12,5.502,
2017-06-13,5.388,
2017-06-14,5.441,
2017-06-15,5.338,
2017-06-16,5.317,
2017-06-17,5.328,
2017-06-18,5.354,
2017-06-19,5.355,
2017-06-20,5.429,
2017-06-21,5.325,
2017-06-22,4.955,
2017-06-23,4.638,
2017-06-24,4.799,
2017-06-25,4.633,
2017-06-26,4.704,
2017-06-27,4.847,
2017-06-28,4.766,
2017-06-29,5.139,
2017-06-30,5.491,
2017-07-01,5.216,
2017-07-02,5.247,
2017-07-03,4.892,
2017-07-04,5.026,
2017-07-05,5.133,
2017-07-06,5.239,
2017-07-07,5.425,
2017-07-08,5.321,
2017-07-09,5.153,
2017-07-10,5.386,
2017-07-11,5.532,
2017-07-12,5.719,
2017-07-13,5.72,
2017-07-14,6.084,
2017-07-15,5.443,
2017-07-16,5.488,
2017-07-17,5.741,
2017-07-18,5.668,
2017-07-19,5.727,
2017-07-20,5.776,
2017-07-21,5.572,
2017-07-22,5.793,
2017-07-23,5.636,
2017-07-24,5.639,
2017-07-25,5.648,
2017-07-26,5.66,
2017-07-27,5.912,
2017-07-28,6.047,
2017-07-29,6.888,
2017-07-30,6.313,
2017-07-31,6.177,
2017-08-01,6.034,
2017-08-02,5.827,
2017-08-03,5.831,
2017-08-04,5.856,
2017-08-05,6.198,
2017-08-06,6.108,
2017-08-07,6.233,
2017-08-08,6.105,
2017-08-09,6.143,
2017-08-10,5.978,
2017-08-11,5.997,
2017-08-12,6.121,
2017-08-13,6.239,
2017-08-14,5.982,
2017-08-15,5.985,
2017-08-16,6.346,
2017-08-17,5.857,
2017-08-18,5.849,
2017-08-19,5.667,
2017-08-20,5.555,
2017-08-21,5.577,
2017-08-22,5.702,
2017-08-23,5.903,
2017-08-24,5.638,
2017-08-25,5.544,
2017-08-26,5.854,
2017-08-27,5.602,
2017-08-28,5.716,
2017-08-29,5.422,
2017-08-30,5.896,
2017-08-31,5.763,
2017-09-01,5.725,
2017-09-02,6.712,
2017-09-03,5.77,
2017-09-04,5.854,
2017-09-05,5.853,
2017-09-06,5.667,
2017-09-07,5.956,
2017-09-08,5.677,
2017-09-09,5.589,
2017-09-10,5.745,
2017-09-11,5.757,
2017-09-12,5.606,
2017-09-13,5.574,
2017-09-14,5.717,
2017-09-15,5.957,
2017-09-16,5.795,
2017-09-17,5.586,
2017-09-18,5.385,
2017-09-19,5.654,
2017-09-20,5.874,
2017-09-21,5.571,
2017-09-22,5.586,
2017-09-23,5.718,
2017-09-24,5.509,
2017-09-25,5.585,
2017-09-26,5.652,
2017-09-27,5.872,
2017-09-28,5.549,
2017-09-29,5.18,
2017-09-30,5.447,
2017-10-01,5.24,
2017-10-02,5.101,
2017-10-03,5.348,
2017-10-04,5.147,
2017-10-05,5.176,
2017-10-06,5.087,
2017-10-07,5.033,
2017-10-08,5.077,
2017-10-09,5.207,
2017-10-10,5.274,
2017-10-11,5.251,
2017-10-12,5.54,
2017-10-13,5.071,
2017-10-14,5.235,
2017-10-15,5.112,
2017-10-16,5.276,
2017-10-17,5.478,
2017-10-18,5.195,
2017-10-19,5.471,
2017-10-20,5.473,
2017-10-21,5.388,
2017-10-22,5.234,
2017-10-23,6.044,
2017-10-24,5.268,
2017-10-25,5.327,
2017-10-26,5.17,
2017-10-27,5.105,
2017-10-28,4.945,
2017-10-29,4.907,
2017-10-30,4.883,
2017-10-31,4.845,
2017-11-01,6.461,
2017-11-02,5.041,
2017-11-03,4.951,
2017-11-04,4.829,
2017-11-05,4.87,
2017-11-06,4.895,
2017-11-07,5.275,
2017-11-08,4.776,
2017-11-09,4.893,
2017-11-10,5.047,
2017-11-11,4.968,
2017-11-12,5.02,
2017-11-13,4.839,
2017-11-14,5.029,
2017-11-15,4.883,
2017-11-16,5.022,
2017-11-17,4.872,
2017-11-18,4.897,
2017-11-19,4.578,
2017-11-20,4.695,
2017-11-21,4.673,
2017-11-22,4.672,
2017-11-23,4.295,
2017-11-24,4.127,
2017-11-25,5.233,
2017-11-26,4.29,
2017-11-27,4.164,
2017-11-28,4.27,
2017-11-29,4.59,
2017-11-30,4.496,
2017-12-01,4.517,
2017-12-02,4.727,
2017-12-03,4.967,
2017-12-04,5.03,
2017-12-05,5.142,
2017-12-06,5.441,
2017-12-07,5.278,
2017-12-08,5.079,
2017-12-09,5.029,
2017-12-10,5.123,
2017-12-11,5.075,
2017-12-12,5.143,
2017-12-13,4.829,
2017-12-14,5.206,
2017-12-15,5.176,
2017-12-16,5.039,
2017-12-17,5.052,
2017-12-18,5.084,
2017-12-19,5.14,
2017-12-20,5.138,
2017-12-21,4.879,
2017-12-22,4.829,
2017-12-23,4.849,
2017-12-24,4.961,
2017-12-25,5.454,
2017-12-26,5.645,
2017-12-27,5.657,
2017-12-28,5.86,
2017-12-29,5.641,
2017-12-30,5.578,
2017-12-31,5.487,
2018-01-01,5.434,
2018-01-02,5.364,
2018-01-03,5.426,
2018-01-04,5.751,
2018-01-05,5.822,
2018-01-06,5.958,
2018-01-07,5.943,
2018-01-08,6.273,
2018-01-09,6.166,
2018-01-10,6.052,
2018-01-11,6.111,
2018-01-12,6.051,
2018-01-13,6.192,
2018-01-14,6.102,
2018-01-15,6.138,
2018-01-16,6.563,
2018-01-17,6.295,
2018-01-18,6.042,
2018-01-19,6.665,
2018-01-20,6.321,
2018-01-21,6.71,
2018-01-22,6.548,
2018-01-23,6.176,
2018-01-24,6.282,
2018-01-25,6.267,
2018-01-26,6.434,
2018-01-27,6.128,
2018-01-28,6.29,
2018-01-29,6.104,
2018-01-30,6.469,
2018-01-31,9.713,
2018-02-01,6.011,
2018-02-02,6.52,
2018-02-03,7.514,
2018-02-04,6.227,
2018-02-05,6.347,
2018-02-06,6.249,
2018-02-07,6.347,
2018-02-08,6.402,
2018-02-09,6.311,
2018-02-10,6.691,
2018-02-11,6.207,
2018-02-12,6.39,
2018-02-13,6.251,
2018-02-14,6.099,
2018-02-15,6.472,
2018-02-16,6.535,
2018-02-17,6.601,
2018-02-18,6.216,
2018-02-19,6.252,
2018-02-20,6.446,
2018-02-21,6.222,
2018-02-22,6.219,
2018-02-23,6.17,
2018-02-24,6.424,
2018-02-25,6.497,
2018-02-26,6.595,
2018-02-27,6.591,
2018-02-28,6.349,
2018-03-01,6.332,
2018-03-02,6.28,
2018-03-03,6.237,
2018-03-04,6.052,
2018-03-05,9.294,
2018-03-06,6.37,
2018-03-07,6.792,
2018-03-08,6.227,
2018-03-09,6.308,
2018-03-10,6.372,
2018-03-11,6.335,
2018-03-12,6.457,
2018-03-13,6.177,
2018-03-14,8.606,
2018-03-15,9.058,
2018-03-16,11.406,
2018-03-17,6.774,
2018-03-18,6.309,
2018-03-19,6.577,
2018-03-20,6.408,
2018-03-21,6.409,
2018-03-22,6.241,
2018-03-23,6.05,
2018-03-24,6.315,
2018-03-25,7.027,
2018-03-26,6.299,
2018-03-27,6.062,
2018-03-28,5.903,
2018-03-29,6.129,
2018-03-30,5.615,
2018-03-31,5.61,
2018-04-01,5.944,
2018-04-02,5.602,
2018-04-03,5.808,
2018-04-04,5.908,
2018-04-05,5.677,
2018-04-06,5.87,
2018-04-07,5.704,
2018-04-08,5.558,
2018-04-09,5.952,
2018-04-10,5.547,
2018-04-11,5.519,
2018-04-12,5.359,
2018-04-13,5.491,
2018-04-14,5.489,
2018-04-15,5.202,
2018-04-16,5.706,
2018-04-17,5.481,
2018-04-18,5.421,
2018-04-19,5.579,
2018-04-20,5.696,
2018-04-21,5.548,
2018-04-22,5.396,
2018-04-23,5.548,
2018-04-24,5.48,
2018-04-25,5.219,
2018-04-26,5.359,
2018-04-27,5.546,
2018-04-28,5.507,
2018-04-29,5.452,
2018-04-30,5.894,
2018-05-01,5.252,
2018-05-02,5.517,
2018-05-03,5.457,
2018-05-04,5.401,
2018-05-05,5.233,
2018-05-06,5.422,
2018-05-07,5.608,
2018-05-08,5.43,
2018-05-09,5.108,
2018-05-10,5.208,
2018-05-11,5.317,
2018-05-12,5.292,
2018-05-13,5.47,
2018-05-14,5.519,
2018-05-15,5.453,
2018-05-16,5.352,
2018-05-17,5.217,
2018-05-18,5.544,
2018-05-19,5.661,
2018-05-20,5.371,
2018-05-21,5.523,
2018-05-22,5.605,
2018-05-23,5.819,
2018-05-24,6.076,
2018-05-25,5.541,
2018-05-26,5.231,
2018-05-27,5.349,
2018-05-28,5.521,
2018-05-29,5.208,
2018-05-30,5.208,
2018-05-31,5.132,
2018-06-01,5.279,
2018-06-02,5.317,
2018-06-03,5.374,
2018-06-04,5.304,
2018-06-05,5.417,
2018-06-06,5.484,
2018-06-07,5.227,
2018-06-08,5.528,
2018-06-09,5.239,
2018-06-10,5.023,
2018-06-11,5.14,
2018-06-12,5.016,
2018-06-13,4.963,
2018-06-14,5.237,
2018-06-15,5.105,
2018-06-16,5.248,
2018-06-17,6.134,
2018-06-18,4.856,
2018-06-19,5.056,
2018-06-20,4.896,
2018-06-21,4.336,
2018-06-22,4.51,
2018-06-23,4.208,
2018-06-24,4.245,
2018-06-25,4.312,
2018-06-26,4.209,
2018-06-27,4.056,
2018-06-28,4.334,
2018-06-29,4.41,
2018-06-30,4.647,
2018-07-01,4.393,
2018-07-02,4.284,
2018-07-03,4.398,
2018-07-04,4.431,
2018-07-05,4.483,
2018-07-06,4.75,
2018-07-07,4.878,
2018-07-08,4.729,
2018-07-09,5.008,
2018-07-10,5.56,
2018-07-11,5.411,
2018-07-12,5.122,
2018-07-13,5.191,
2018-07-14,5.376,
2018-07-15,5.281,
2018-07-16,5.304,
2018-07-17,5.422,
2018-07-18,5.48,
2018-07-19,5.458,
2018-07-20,5.392,
2018-07-21,5.601,
2018-07-22,5.632,
2018-07-23,5.677,
2018-07-24,5.822,
2018-07-25,5.649,
2018-07-26,5.83,
2018-07-27,6.177,
2018-07-28,5.852,
2018-07-29,5.536,
2018-07-30,5.712,
2018-07-31,5.706,
2018-08-01,5.803,
2018-08-02,5.352,
2018-08-03,5.947,
2018-08-04,6.086,
2018-08-05,6.587,
2018-08-06,6.118,
2018-08-07,5.768,
2018-08-08,6.779,
2018-08-09,6.195,
2018-08-10,5.72,
2018-08-11,5.803,
2018-08-12,5.664,
2018-08-13,5.965,
2018-08-14,6.093,
2018-08-15,6.026,
2018-08-16,6.013,
2018-08-17,5.679,
2018-08-18,5.609,
2018-08-19,5.623,
2018-08-20,5.862,
2018-08-21,5.955,
2018-08-22,5.853,
2018-08-23,5.682,
2018-08-24,5.526,
2018-08-25,5.735,
2018-08-26,5.817,
2018-08-27,5.772,
2018-08-28,6.148,
2018-08-29,5.911,
2018-08-30,5.665,
2018-08-31,5.712,
2018-09-01,5.834,
2018-09-02,5.743,
2018-09-03,5.766,
2018-09-04,5.723,
2018-09-05,5.798,
2018-09-06,6.077,
2018-09-07,6.447,
2018-09-08,6.106,
2018-09-09,5.962,
2018-09-10,6.439,
2018-09-11,6.992,
2018-09-12,6.42,
2018-09-13,6.642,
2018-09-14,6.545,
2018-09-15,6.615,
2018-09-16,6.783,
2018-09-17,6.378,
2018-09-18,6.597,
2018-09-19,6.44,
2018-09-20,6.647,
2018-09-21,6.574,
2018-09-22,6.594,
2018-09-23,6.518,
2018-09-24,6.622,
2018-09-25,6.837,
2018-09-26,6.569,
2018-09-27,6.619,
2018-09-28,6.679,
2018-09-29,6.664,
2018-09-30,6.414,
2018-10-01,6.527,
2018-10-02,6.968,
2018-10-03,6.875,
2018-10-04,6.79,
2018-10-05,6.824,
2018-10-06,7.219,
2018-10-07,6.713,
2018-10-08,6.619,
2018-10-09,6.617,
2018-10-10,7.013,
2018-10-11,6.677,
2018-10-12,7.085,
2018-10-13,6.719,
2018-10-14,6.944,
2018-10-15,7.847,
2018-10-16,7.146,
2018-10-17,6.907,
2018-10-18,6.812,
2018-10-19,6.87,
2018-10-20,7.21,
2018-10-21,7.406,
2018-10-22,6.72,
2018-10-23,7.155,
2018-10-24,6.607,
2018-10-25,6.56,
2018-10-26,6.998,
2018-10-27,6.743,
2018-10-28,7.019,
2018-10-29,6.396,
2018-10-30,6.686,
2018-10-31,6.352,
2018-11-01,6.44,
2018-11-02,6.71,
2018-11-03,7.061,
2018-11-04,7.062,
2018-11-05,6.674,
2018-11-06,6.731,
2018-11-07,7.09,
2018-11-08,6.679,
2018-11-09,6.235,
2018-11-10,6.283,
2018-11-11,6.479,
2018-11-12,6.708,
2018-11-13,6.453,
2018-11-14,6.409,
2018-11-15,6.556,
2018-11-16,6.655,
2018-11-17,6.771,
2018-11-18,6.901,
2018-11-19,6.862,
2018-11-20,6.75,
2018-11-21,6.512,
2018-11-22,6.351,
2018-11-23,6.248,
2018-11-24,6.361,
2018-11-25,6.25,
2018-11-26,6.378,
2018-11-27,6.223,
2018-11-28,6.55,
2018-11-29,6.783,
2018-11-30,6.342,
2018-12-01,6.245,
2018-12-02,6.513,
2018-12-03,6.316,
2018-12-04,6.66,
2018-12-05,6.583,
2018-12-06,7.82,
2018-12-07,6.457,
2018-12-08,6.392,
2018-12-09,6.355,
2018-12-10,6.473,
2018-12-11,6.739,
2018-12-12,6.52,
2018-12-13,6.637,
2018-12-14,6.663,
2018-12-15,6.902,
2018-12-16,6.829,
2018-12-17,6.529,
2018-12-18,6.75,
2018-12-19,6.842,
2018-12-20,6.361,
2018-12-21,6.581,
2018-12-22,6.456,
2018-12-23,6.632,
2018-12-24,6.443,
2018-12-25,6.52,
2018-12-26,7.096,
2018-12-27,6.994,
2018-12-28,7.169,
2018-12-29,7.253,
2018-12-30,7.806,
2018-12-31,7.294,
2019-01-01,7.027,
2019-01-02,6.862,
2019-01-03,7.096,
2019-01-04,7.08,
2019-01-05,7.633,
2019-01-06,7.719,
2019-01-07,7.306,
2019-01-08,7.827,
2019-01-09,7.766,
2019-01-10,7.786,
2019-01-11,8.026,
2019-01-12,8.251,
2019-01-13,8.19,
2019-01-14,7.683,
2019-01-15,8.052,
2019-01-16,7.822,
2019-01-17,7.439,
2019-01-18,7.614,
2019-01-19,7.724,
2019-01-20,7.73,
2019-01-21,7.517,
2019-01-22,7.649,
2019-01-23,7.597,
2019-01-24,8.08,
2019-01-25,7.942,
2019-01-26,8.124,
2019-01-27,7.936,
2019-01-28,7.836,
2019-01-29,7.832,
2019-01-30,7.936,
2019-01-31,7.978,
2019-02-01,8.268,
2019-02-02,8.143,
2019-02-03,8.112,
2019-02-04,8.018,
2019-02-05,7.561,
2019-02-06,7.577,
2019-02-07,7.428,
2019-02-08,7.711,
2019-02-09,7.596,
2019-02-10,7.222,
2019-02-11,7.36,
2019-02-12,7.776,
2019-02-13,7.373,
2019-02-14,7.438,
2019-02-15,8.111,
2019-02-16,7.875,
2019-02-17,8.049,
2019-02-18,7.902,
2019-02-19,7.812,
2019-02-20,7.932,
2019-02-21,7.782,
2019-02-22,7.899,
2019-02-23,8.011,
2019-02-24,7.787,
2019-02-25,7.992,
2019-02-26,7.964,
2019-02-27,7.81,
2019-02-28,8.162,
2019-03-01,7.836,
2019-03-02,8.077,
2019-03-03,7.994,
2019-03-04,7.963,
2019-03-05,8.081,
2019-03-06,8.253,
2019-03-07,8.479,
2019-03-08,8.205,
2019-03-09,8.613,
2019-03-10,9.291,
2019-03-11,8.74,
2019-03-12,8.836,
2019-03-13,9.127,
2019-03-14,9.236,
2019-03-15,8.854,
2019-03-16,9.161,
2019-03-17,9.529,
2019-03-18,9.652,
2019-03-19,9.918,
2019-03-20,10.248,
2019-03-21,10.591,
2019-03-22,10.475,
2019-03-23,10.188,
2019-03-24,10.237,
2019-03-25,10.485,
2019-03-26,10.539,
2019-03-27,11.165,
2019-03-28,11.674,
2019-03-29,11.369,
2019-03-30,11.276,
2019-03-31,12.085,
2019-04-01,11.999,
2019-04-02,12.284,
2019-04-03,11.336,
2019-04-04,11.376,
2019-04-05,12.019,
2019-04-06,9.652,
2019-04-07,9.394,
2019-04-08,9.119,
2019-04-09,9.241,
2019-04-10,9.083,
2019-04-11,9.061,
2019-04-12,8.506,
2019-04-13,8.11,
2019-04-14,8.301,
2019-04-15,7.979,
2019-04-16,7.9,
2019-04-17,8.014,
2019-04-18,7.93,
2019-04-19,7.883,
2019-04-20,7.562,
2019-04-21,7.552,
2019-04-22,7.342,
2019-04-23,7.762,
2019-04-24,7.552,
2019-04-25,8.866,
2019-04-26,7.45,
2019-04-27,7.123,
2019-04-28,7.336,
2019-04-29,7.224,
2019-04-30,7.211,
2019-05-01,7.26,
2019-05-02,6.954,
2019-05-03,7.308,
2019-05-04,6.951,
2019-05-05,7.03,
2019-05-06,7.045,
2019-05-07,7.06,
2019-05-08,6.848,
2019-05-09,6.979,
2019-05-10,6.704,
2019-05-11,7.014,
2019-05-12,7.028,
2019-05-13,6.728,
2019-05-14,7.277,
2019-05-15,9.904,
2019-05-16,7.37,
2019-05-17,7.466,
2019-05-18,7.609,
2019-05-19,7.429,
2019-05-20,7.503,
2019-05-21,7.648,
2019-05-22,7.733,
2019-05-23,7.769,
2019-05-24,7.474,
2019-05-25,7.463,
2019-05-26,7.332,
2019-05-27,7.264,
2019-05-28,7.318,
2019-05-29,7.386,
2019-05-30,7.066,
2019-05-31,7.28,
2019-06-01,7.396,
2019-06-02,7.245,
2019-06-03,7.241,
2019-06-04,7.174,
2019-06-05,7.483,
2019-06-06,7.59,
2019-06-07,7.534,
2019-06-08,7.466,
2019-06-09,7.163,
2019-06-10,7.31,
2019-06-11,7.088,
2019-06-12,6.963,
2019-06-13,7.282,
2019-06-14,7.18,
2019-06-15,7.981,
2019-06-16,7.125,
2019-06-17,7.023,
2019-06-18,7.125,
2019-06-19,7.191,
2019-06-20,7.227,
2019-06-21,7.432,
2019-06-22,7.151,
2019-06-23,8.034,
2019-06-24,7.285,
2019-06-25,7.258,
2019-06-26,7.049,
2019-06-27,7.291,
2019-06-28,7.107,
2019-06-29,7.379,
2019-06-30,7.156,
2019-07-01,7.295,
2019-07-02,7.444,
2019-07-03,7.185,
2019-07-04,7.24,
2019-07-05,7.351,
2019-07-06,6.972,
2019-07-07,7.42,
2019-07-08,7.312,
2019-07-09,7.296,
2019-07-10,7.469,
2019-07-11,7.617,
2019-07-12,7.985,
2019-07-13,7.702,
2019-07-14,8.03,
2019-07-15,8.104,
2019-07-16,7.599,
2019-07-17,7.928,
2019-07-18,7.806,
2019-07-19,8.158,
2019-07-20,8.193,
2019-07-21,8.108,
2019-07-22,7.727,
2019-07-23,7.873,
2019-07-24,8.015,
2019-07-25,7.896,
2019-07-26,7.595,
2019-07-27,7.996,
2019-07-28,7.66,
2019-07-29,7.906,
2019-07-30,7.764,
2019-07-31,7.893,
2019-08-01,8.064,
2019-08-02,7.722,
2019-08-03,7.848,
2019-08-04,7.841,
2019-08-05,8.899,
2019-08-06,7.735,
2019-08-07,7.986,
2019-08-08,7.962,
2019-08-09,7.889,
2019-08-10,8.372,
2019-08-11,8.346,
2019-08-12,8.678,
2019-08-13,8.579,
2019-08-14,8.231,
2019-08-15,7.95,
2019-08-16,7.957,
2019-08-17,7.995,
2019-08-18,8.17,
2019-08-19,7.874,
2019-08-20,8.034,
2019-08-21,7.733,
2019-08-22,7.955,
2019-08-23,8.508,
2019-08-24,7.926,
2019-08-25,7.986,
2019-08-26,7.943,
2019-08-27,7.835,
2019-08-28,8.007,
2019-08-29,8.116,
2019-08-30,8.299,
2019-08-31,8.333,
2019-09-01,8.2,
2019-09-02,8.132,
2019-09-03,8.848,
2019-09-04,8.558,
2019-09-05,8.821,
2019-09-06,8.85,
2019-09-07,8.801,
2019-09-08,8.546,
2019-09-09,8.784,
2019-09-10,10.749,
2019-09-11,8.688,
2019-09-12,8.898,
2019-09-13,8.689,
2019-09-14,9.259,
2019-09-15,9.453,
2019-09-16,9.219,
2019-09-17,9.092,
2019-09-18,9.685,
2019-09-19,9.314,
2019-09-20,9.401,
2019-09-21,9.734,
2019-09-22,9.48,
2019-09-23,9.354,
2019-09-24,10.335,
2019-09-25,9.218,
2019-09-26,9.45,
2019-09-27,9.803,
2019-09-28,9.736,
2019-09-29,9.463,
2019-09-30,9.348,
2019-10-01,9.613,
2019-10-02,9.503,
2019-10-03,9.427,
2019-10-04,9.728,
2019-10-05,9.87,
2019-10-06,9.872,
2019-10-07,9.508,
2019-10-08,9.716,
2019-10-09,10.711,
2019-10-10,10.109,
2019-10-11,10.123,
2019-10-12,10.204,
2019-10-13,10.288,
2019-10-14,10.43,
2019-10-15,10.796,
2019-10-16,10.445,
2019-10-17,10.652,
2019-10-18,10.714,
2019-10-19,10.265,
2019-10-20,10.091,
2019-10-21,10.353,
2019-10-22,10.099,
2019-10-23,9.851,
2019-10-24,9.854,
2019-10-25,9.964,
2019-10-26,10.156,
2019-10-27,9.774,
2019-10-28,9.473,
2019-10-29,9.687,
2019-10-30,9.614,
2019-10-31,9.959,
2019-11-01,9.99,
2019-11-02,10.444,
2019-11-03,10.104,
2019-11-04,10.536,
2019-11-05,10.111,
2019-11-06,10.342,
2019-11-07,10.606,
2019-11-08,10.385,
2019-11-09,10.269,
2019-11-10,10.355,
2019-11-11,10.347,
2019-11-12,10.034,
2019-11-13,10.012,
2019-11-14,10.453,
2019-11-15,10.032,
2019-11-16,10.078,
2019-11-17,10.137,
2019-11-18,10.61,
2019-11-19,8.148,
2019-11-20,8.218,
2019-11-21,8.334,
2019-11-22,8.735,
2019-11-23,8.248,
2019-11-24,8.448,
2019-11-25,8.445,
2019-11-26,8.458,
2019-11-27,8.021,
2019-11-28,8.1,
2019-11-29,8.345,
2019-11-30,8.71,
2019-12-01,8.461,
2019-12-02,8.005,
2019-12-03,8.296,
2019-12-04,8.272,
2019-12-05,8.488,
2019-12-06,8.349,
2019-12-07,8.94,
2019-12-08,8.7,
2019-12-09,8.391,
2019-12-10,8.704,
2019-12-11,8.936,
2019-12-12,8.884,
2019-12-13,9.175,
2019-12-14,8.737,
2019-12-15,8.777,
2019-12-16,9.063,
2019-12-17,8.369,
2019-12-18,8.453,
2019-12-19,8.674,
2019-12-20,8.236,
2019-12-21,8.143,
2019-12-22,8.384,
2019-12-23,8.517,
2019-12-24,8.761,
2019-12-25,8.734,
2019-12-26,8.696,
2019-12-27,8.949,
2019-12-28,9.026,
2019-12-29,8.869,
2019-12-30,8.781,
2019-12-31,8.781,
2020-01-01,8.562,
2020-01-02,8.8,
2020-01-03,8.996,
2020-01-04,9.076,
2020-01-05,9.242,
2020-01-06,9.338,
2020-01-07,9.467,
2020-01-08,9.219,
2020-01-09,9.309,
2020-01-10,9.145,
2020-01-11,9.361,
2020-01-12,9.087,
2020-01-13,9.019,
2020-01-14,9.289,
2020-01-15,9.131,
2020-01-16,9.272,
2020-01-17,9.32,
2020-01-18,9.571,
2020-01-19,9.807,
2020-01-20,13.38,
2020-01-21,9.432,
2020-01-22,9.527,
2020-01-23,9.371,
2020-01-24,9.237,
2020-01-25,9.114,
2020-01-26,8.863,
2020-01-27,8.656,
2020-01-28,8.881,
2020-01-29,9.144,
2020-01-30,9.286,
2020-01-31,9.215,
2020-02-01,9.233,
2020-02-02,9.345,
2020-02-03,9.133,
2020-02-04,9.505,
2020-02-05,9.482,
2020-02-06,9.636,
2020-02-07,9.586,
2020-02-08,9.655,
2020-02-09,9.497,
2020-02-10,9.439,
2020-02-11,9.101,
2020-02-12,9.28,
2020-02-13,9.357,
2020-02-14,9.309,
2020-02-15,9.429,
2020-02-16,9.25,
2020-02-17,9.145,
2020-02-18,9.709,
2020-02-19,8.994,
2020-02-20,9.106,
2020-02-21,10.022,
2020-02-22,9.434,
2020-02-23,9.531,
2020-02-24,9.571,
2020-02-25,9.838,
2020-02-26,10.042,
2020-02-27,9.912,
2020-02-28,9.451,
2020-02-29,9.271,
2020-03-01,9.385,
2020-03-02,9.633,
2020-03-03,9.42,
2020-03-04,9.815,
2020-03-05,9.91,
2020-03-06,9.635,
2020-03-07,9.495,
2020-03-08,9.903,
2020-03-09,9.748,
2020-03-10,9.599,
2020-03-11,9.755,
2020-03-12,9.725,
2020-03-13,9.618,
2020-03-14,9.579,
2020-03-15,9.313,
2020-03-16,9.328,
2020-03-17,9.129,
2020-03-18,9.295,
2020-03-19,12.108,
2020-03-20,9.098,
2020-03-21,9.157,
2020-03-22,9.008,
2020-03-23,9.389,
2020-03-24,8.659,
2020-03-25,8.893,
2020-03-26,8.353,
2020-03-27,8.678,
2020-03-28,8.819,
2020-03-29,8.956,
2020-03-30,8.807,
2020-03-31,8.497,
2020-04-01,8.755,
2020-04-02,8.81,
2020-04-03,8.849,
2020-04-04,8.969,
2020-04-05,9.039,
2020-04-06,9.418,
2020-04-07,8.997,
2020-04-08,9.351,
2020-04-09,9.39,
2020-04-10,9.013,
2020-04-11,9.19,
2020-04-12,9.37,
2020-04-13,9.673,
2020-04-14,9.831,
2020-04-15,9.983,
2020-04-16,9.778,
2020-04-17,9.642,
2020-04-18,9.899,
2020-04-19,10.119,
2020-04-20,9.479,
2020-04-21,9.649,
2020-04-22,9.46,
2020-04-23,19.054,
2020-04-24,9.787,
2020-04-25,9.532,
2020-04-26,9.504,
2020-04-27,9.338,
2020-04-28,9.304,
2020-04-29,9.33,
2020-04-30,9.659,
2020-05-01,9.443,
2020-05-02,9.33,
2020-05-03,9.462,
2020-05-04,9.507,
2020-05-05,9.416,
2020-05-06,9.634,
2020-05-07,9.355,
2020-05-08,9.536,
2020-05-09,9.462,
2020-05-10,9.25,
2020-05-11,9.338,
2020-05-12,9.523,
2020-05-13,9.49,
2020-05-14,9.377,
2020-05-15,9.467,
2020-05-16,9.804,
2020-05-17,9.651,
2020-05-18,9.505,
2020-05-19,9.819,
2020-05-20,9.886,
2020-05-21,9.864,
2020-05-22,9.8,
2020-05-23,9.422,
2020-05-24,9.14,
2020-05-25,9.169,
2020-05-26,8.832,
2020-05-27,8.723,
2020-05-28,8.835,
2020-05-29,8.854,
2020-05-30,9.176,
2020-05-31,8.746,
2020-06-01,9.228,
2020-06-02,8.9,
2020-06-03,9.031,
2020-06-04,9.112,
2020-06-05,10.066,
2020-06-06,9.23,
2020-06-07,8.813,
2020-06-08,8.928,
2020-06-09,8.975,
2020-06-10,9.097,
2020-06-11,9.156,
2020-06-12,8.685,
2020-06-13,9.467,
2020-06-14,8.773,
2020-06-15,8.659,
2020-06-16,8.754,
2020-06-17,8.836,
2020-06-18,8.822,
2020-06-19,8.792,
2020-06-20,8.527,
2020-06-21,8.665,
2020-06-22,8.549,
2020-06-23,8.514,
2020-06-24,7.861,
2020-06-25,8.109,
2020-06-26,8.123,
2020-06-27,8.294,
2020-06-28,8.947,
2020-06-29,8.003,
2020-06-30,8.096,
2020-07-01,9.305,
2020-07-02,8.416,
2020-07-03,8.718,
2020-07-04,8.387,
2020-07-05,8.473,
2020-07-06,8.513,
