ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-07,17.724209998656573,16.054335136139002,19.421990437211694,17.724209998656573,17.724209998656573,0.029160261977146152,0.029160261977146152,0.029160261977146152,0.029160261977146152,0.029160261977146152,0.029160261977146152,0.0,0.0,0.0,17.75337026063372
2025-01-08,17.7339228632674,16.007150085455397,19.605431723726632,17.7339228632674,17.7339228632674,0.06501489866627362,0.06501489866627362,0.06501489866627362,0.06501489866627362,0.06501489866627362,0.06501489866627362,0.0,0.0,0.0,17.798937761933672
2025-01-09,17.743635727878214,16.20354492914231,19.74710532466152,17.743635727878214,17.743635727878214,0.09868847702611062,0.09868847702611062,0.09868847702611062,0.09868847702611062,0.09868847702611062,0.09868847702611062,0.0,0.0,0.0,17.842324204904326
2025-01-10,17.753348592489033,16.248156957545927,19.52852043973218,17.753348592489033,17.75474140460752,0.1297659366908804,0.1297659366908804,0.1297659366908804,0.1297659366908804,0.1297659366908804,0.1297659366908804,0.0,0.0,0.0,17.883114529179913
2025-01-11,17.763061457099862,16.253733340532136,19.674447352653875,17.763061457099862,17.76519944586636,0.15788476296332984,0.15788476296332984,0.15788476296332984,0.15788476296332984,0.15788476296332984,0.15788476296332984,0.0,0.0,0.0,17.920946220063193
2025-01-12,17.772774321710685,16.329208104343262,19.726585580098483,17.772774321710685,17.77661447268365,0.182740337940195,0.182740337940195,0.182740337940195,0.182740337940195,0.182740337940195,0.182740337940195,0.0,0.0,0.0,17.95551465965088
2025-01-13,17.782487186321504,16.20898673999339,19.802064086787855,17.782487186321504,17.787359103050488,0.2040900549459661,0.2040900549459661,0.2040900549459661,0.2040900549459661,0.2040900549459661,0.2040900549459661,0.0,0.0,0.0,17.98657724126747
2025-01-14,17.792200050932333,16.362050683553488,19.736940144879558,17.792200050932333,17.798338330116934,0.22175615765723605,0.22175615765723605,0.22175615765723605,0.22175615765723605,0.22175615765723605,0.22175615765723605,0.0,0.0,0.0,18.01395620858957
2025-01-15,17.801912915543156,16.303781363757253,19.74963470280107,17.801912915543156,17.807976006205113,0.23562729415930309,0.23562729415930309,0.23562729415930309,0.23562729415930309,0.23562729415930309,0.23562729415930309,0.0,0.0,0.0,18.03754020970246
2025-01-16,17.811625780153975,16.253445641199114,19.72189581116242,17.811625780153975,17.81903510684072,0.24565880398821213,0.24565880398821213,0.24565880398821213,0.24565880398821213,0.24565880398821213,0.24565880398821213,0.0,0.0,0.0,18.057284584142188
2025-01-17,17.8213386447648,16.327220004855707,19.67342249463279,17.8213386447648,17.83265982918649,0.251871782346081,0.251871782346081,0.251871782346081,0.251871782346081,0.251871782346081,0.251871782346081,0.0,0.0,0.0,18.073210427110883
2025-01-18,17.831051509375627,16.32838041199208,19.87295165811117,17.831051509375627,17.845573083590914,0.254350989558847,0.254350989558847,0.254350989558847,0.254350989558847,0.254350989558847,0.254350989558847,0.0,0.0,0.0,18.085402498934474
2025-01-19,17.840764373986442,16.461817853793256,19.76260049748634,17.840689152355335,17.859621050195912,0.2532416949904684,0.2532416949904684,0.2532416949904684,0.2532416949904684,0.2532416949904684,0.2532416949904684,0.0,0.0,0.0,18.09400606897691
2025-01-20,17.85047723859726,16.467875222164963,19.813913951838042,17.848582354692542,17.869996099691853,0.24874556264385864,0.24874556264385864,0.24874556264385864,0.24874556264385864,0.24874556264385864,0.24874556264385864,0.0,0.0,0.0,18.09922280124112
2025-01-21,17.86019010320809,16.47477589168051,19.989681843246277,17.856311832666634,17.880318794245742,0.24111570027267393,0.24111570027267393,0.24111570027267393,0.24111570027267393,0.24111570027267393,0.24111570027267393,0.0,0.0,0.0,18.101305803480763
2025-01-22,17.869902967818913,16.2441428161305,19.8057393492487,17.863986068600756,17.890641488799627,0.23065100481564166,0.23065100481564166,0.23065100481564166,0.23065100481564166,0.23065100481564166,0.23065100481564166,0.0,0.0,0.0,18.100553972634554
2025-01-23,17.87961583242973,16.353098496578266,19.757883315857264,17.872347022346638,17.905351473423018,0.21768994426449761,0.21768994426449761,0.21768994426449761,0.21768994426449761,0.21768994426449761,0.21768994426449761,0.0,0.0,0.0,18.097305776694228
2025-01-24,17.88932869704056,16.46243993908464,19.813459537661302,17.881021489185944,17.91889295600779,0.20260391970986372,0.20260391970986372,0.20260391970986372,0.20260391970986372,0.20260391970986372,0.20260391970986372,0.0,0.0,0.0,18.091932616750427
2025-01-25,17.899041561651384,16.344650601892237,19.835759890984946,17.888307936702873,17.930811394905724,0.18579035139877914,0.18579035139877914,0.18579035139877914,0.18579035139877914,0.18579035139877914,0.18579035139877914,0.0,0.0,0.0,18.084831913050163
2025-01-26,17.908754426262202,16.39463983990163,19.876168971862317,17.897437085581984,17.945703932052762,0.16766562939416968,0.16766562939416968,0.16766562939416968,0.16766562939416968,0.16766562939416968,0.16766562939416968,0.0,0.0,0.0,18.07642005565637
2025-01-27,17.91846729087303,16.35049392176219,19.78761398500145,17.904884861276706,17.96275461755711,0.1486580631450285,0.1486580631450285,0.1486580631450285,0.1486580631450285,0.1486580631450285,0.1486580631450285,0.0,0.0,0.0,18.067125354018057
2025-01-28,17.928180155483847,16.332378032525863,19.809076618048373,17.912289133612134,17.973835717090065,0.1292009553128362,0.1292009553128362,0.1292009553128362,0.1292009553128362,0.1292009553128362,0.1292009553128362,0.0,0.0,0.0,18.057381110796683
2025-01-29,17.93789302009467,16.29647789708663,19.843510054086412,17.91899291934418,17.989825561668546,0.10972591397526231,0.10972591397526231,0.10972591397526231,0.10972591397526231,0.10972591397526231,0.10972591397526231,0.0,0.0,0.0,18.04761893406993
2025-01-30,17.94760588470549,16.288606742623646,19.74598408031346,17.923067460514513,18.000974256263195,0.09065650429393358,0.09065650429393358,0.09065650429393358,0.09065650429393358,0.09065650429393358,0.09065650429393358,0.0,0.0,0.0,18.03826238899942
2025-01-31,17.957318749316318,16.2931011920337,19.817836449768468,17.92600081450537,18.013867356969875,0.07240232637022186,0.07240232637022186,0.07240232637022186,0.07240232637022186,0.07240232637022186,0.07240232637022186,0.0,0.0,0.0,18.029721075686542
2025-02-01,17.96703161392714,16.357531331443823,19.66229292874788,17.933113581248108,18.027724531683674,0.055353590808231136,0.055353590808231136,0.055353590808231136,0.055353590808231136,0.055353590808231136,0.055353590808231136,0.0,0.0,0.0,18.02238520473537
2025-02-02,17.97674447853796,16.38444267602004,19.73076004513751,17.939553206454672,18.043616295187814,0.039876247939260354,0.039876247939260354,0.039876247939260354,0.039876247939260354,0.039876247939260354,0.039876247939260354,0.0,0.0,0.0,18.01662072647722
2025-02-03,17.98645734314879,16.177300670205863,19.680203039137456,17.944500992044258,18.0581478085486,0.026307711198018398,0.026307711198018398,0.026307711198018398,0.026307711198018398,0.026307711198018398,0.026307711198018398,0.0,0.0,0.0,18.012765054346808
2025-02-04,17.99617020775961,16.22929397859833,19.78397280311473,17.950471625697045,18.07753149719973,0.014953200198864725,0.014953200198864725,0.014953200198864725,0.014953200198864725,0.014953200198864725,0.014953200198864725,0.0,0.0,0.0,18.011123407958475
2025-02-05,18.00588307237043,16.451311428174854,19.681772733367534,17.954892936372303,18.09575332590183,0.006082715026644026,0.006082715026644026,0.006082715026644026,0.006082715026644026,0.006082715026644026,0.006082715026644026,0.0,0.0,0.0,18.011965787397074
2025-02-06,18.015595936981256,16.258217472546512,19.68623191397164,17.960441999343146,18.10756168878572,-7.135955314474246e-05,-7.135955314474246e-05,-7.135955314474246e-05,-7.135955314474246e-05,-7.135955314474246e-05,-7.135955314474246e-05,0.0,0.0,0.0,18.015524577428113
2025-02-07,18.025308801592075,16.231578318205283,19.762050711907747,17.9644569309503,18.12277140418895,-0.003316032579481441,-0.003316032579481441,-0.003316032579481441,-0.003316032579481441,-0.003316032579481441,-0.003316032579481441,0.0,0.0,0.0,18.021992769012595
2025-02-08,18.035021666202898,16.315106879621815,19.73550668328992,17.972422341697595,18.13700160870688,-0.0034988903332795335,-0.0034988903332795335,-0.0034988903332795335,-0.0034988903332795335,-0.0034988903332795335,-0.0034988903332795335,0.0,0.0,0.0,18.031522775869618
2025-02-09,18.044734530813727,16.35895982754318,19.92833502992643,17.980215941887874,18.154062117710396,-0.0005087148249753642,-0.0005087148249753642,-0.0005087148249753642,-0.0005087148249753642,-0.0005087148249753642,-0.0005087148249753642,0.0,0.0,0.0,18.044225815988753
2025-02-10,18.054447395424546,16.33169705098234,19.8009756514131,17.98369319553946,18.17361046216441,0.005724426574953136,0.005724426574953136,0.005724426574953136,0.005724426574953136,0.005724426574953136,0.005724426574953136,0.0,0.0,0.0,18.0601718219995
2025-02-11,18.06416026003537,16.396506048825294,19.86520101144182,17.99011516713237,18.1960633388699,0.015229580103800345,0.015229580103800345,0.015229580103800345,0.015229580103800345,0.015229580103800345,0.015229580103800345,0.0,0.0,0.0,18.079389840139168
2025-02-12,18.073873124646187,16.344516201533768,19.70539491518579,17.996554867546788,18.2170132433612,0.02799575048966276,0.02799575048966276,0.02799575048966276,0.02799575048966276,0.02799575048966276,0.02799575048966276,0.0,0.0,0.0,18.10186887513585
2025-02-13,18.083585989257017,16.43027826828482,19.79035146425312,18.002959110318198,18.23345006248467,0.04397314823934497,0.04397314823934497,0.04397314823934497,0.04397314823934497,0.04397314823934497,0.04397314823934497,0.0,0.0,0.0,18.127559137496362
2025-02-14,18.093298853867832,16.43968000048315,19.79571994813531,18.006677930443125,18.250937478385477,0.06307479640048204,0.06307479640048204,0.06307479640048204,0.06307479640048204,0.06307479640048204,0.06307479640048204,0.0,0.0,0.0,18.156373650268314
2025-02-15,18.10301171847866,16.59997380680138,20.018038668537137,18.009978396252695,18.265207817745374,0.08517845561235499,0.08517845561235499,0.08517845561235499,0.08517845561235499,0.08517845561235499,0.08517845561235499,0.0,0.0,0.0,18.188190174091012
2025-02-16,18.112724583089484,16.54518812985617,20.000874250410366,18.017097833006662,18.28655765660136,0.11012882891732144,0.11012882891732144,0.11012882891732144,0.11012882891732144,0.11012882891732144,0.11012882891732144,0.0,0.0,0.0,18.222853412006806
2025-02-17,18.122437447700303,16.52746916047123,19.95256629351266,18.022894729247223,18.300952796187143,0.1377400110813655,0.1377400110813655,0.1377400110813655,0.1377400110813655,0.1377400110813655,0.1377400110813655,0.0,0.0,0.0,18.26017745878167
2025-02-18,18.132150312311126,16.57016189694738,20.067420339810038,18.026432771510898,18.31438583361335,0.16779815079203927,0.16779815079203927,0.16779815079203927,0.16779815079203927,0.16779815079203927,0.16779815079203927,0.0,0.0,0.0,18.299948463103163
2025-02-19,18.141863176921955,16.629274551882624,20.123692342671472,18.028143552873384,18.340332830305197,0.20006429777477278,0.20006429777477278,0.20006429777477278,0.20006429777477278,0.20006429777477278,0.20006429777477278,0.0,0.0,0.0,18.34192747469673
2025-02-20,18.151576041532774,16.65826057458109,20.167665245321103,18.02948668156015,18.35459193039758,0.23427741033291666,0.23427741033291666,0.23427741033291666,0.23427741033291666,0.23427741033291666,0.23427741033291666,0.0,0.0,0.0,18.385853451865692
2025-02-21,18.161288906143596,16.72105821206257,20.17654134500256,18.0310242572175,18.36785093721903,0.2701575018406304,0.2701575018406304,0.2701575018406304,0.2701575018406304,0.2701575018406304,0.2701575018406304,0.0,0.0,0.0,18.431446407984225
2025-02-22,18.171001770754415,16.686651808636164,20.218428886123938,18.03240969370487,18.380776943561898,0.3074089070918551,0.3074089070918551,0.3074089070918551,0.3074089070918551,0.3074089070918551,0.3074089070918551,0.0,0.0,0.0,18.47841067784627
2025-02-23,18.18071463536524,16.77308778820359,20.386466677137324,18.03873261872983,18.394444523246488,0.34572365097997276,0.34572365097997276,0.34572365097997276,0.34572365097997276,0.34572365097997276,0.34572365097997276,0.0,0.0,0.0,18.526438286345215
2025-02-24,18.19042749997606,16.84722819138014,20.37367112197206,18.041830971914727,18.414205850179624,0.3847849026537106,0.3847849026537106,0.3847849026537106,0.3847849026537106,0.3847849026537106,0.3847849026537106,0.0,0.0,0.0,18.57521240262977
2025-02-25,18.200140364586886,16.90548126360541,20.412319122582744,18.04339274896766,18.428261797738514,0.4242704979916759,0.4242704979916759,0.4242704979916759,0.4242704979916759,0.4242704979916759,0.4242704979916759,0.0,0.0,0.0,18.62441086257856
2025-02-26,18.209853229197712,17.040987014258775,20.41176365619099,18.045446326790483,18.442593908099205,0.4638565119887215,0.4638565119887215,0.4638565119887215,0.4638565119887215,0.4638565119887215,0.4638565119887215,0.0,0.0,0.0,18.673709741186435
2025-02-27,18.21956609380853,17.0313811183306,20.537529959181402,18.04756182159613,18.455517582842585,0.503220860479672,0.503220860479672,0.503220860479672,0.503220860479672,0.503220860479672,0.503220860479672,0.0,0.0,0.0,18.722786954288203
2025-02-28,18.229278958419354,16.996072911353227,20.633345907907437,18.053263846565642,18.469897968978994,0.5420469076813437,0.5420469076813437,0.5420469076813437,0.5420469076813437,0.5420469076813437,0.5420469076813437,0.0,0.0,0.0,18.771325866100696
2025-03-01,18.238991823030183,16.986347581067218,20.544543409622097,18.057960843924608,18.488789548739394,0.5800270524347629,0.5800270524347629,0.5800270524347629,0.5800270524347629,0.5800270524347629,0.5800270524347629,0.0,0.0,0.0,18.819018875464945
2025-03-02,18.248704687641002,17.327455692585875,20.625488779108057,18.058955068445098,18.50835860245676,0.616866261998962,0.616866261998962,0.616866261998962,0.616866261998962,0.616866261998962,0.616866261998962,0.0,0.0,0.0,18.865570949639963
2025-03-03,18.25841755225182,17.115977057085292,20.6859624930257,18.062903457728336,18.52335575241151,0.6522855180063939,0.6522855180063939,0.6522855180063939,0.6522855180063939,0.6522855180063939,0.6522855180063939,0.0,0.0,0.0,18.910703070258215
2025-03-04,18.268130416862643,17.202747940238243,20.773693859331104,18.068114135342476,18.540689151845122,0.6860251349901249,0.6860251349901249,0.6860251349901249,0.6860251349901249,0.6860251349901249,0.6860251349901249,0.0,0.0,0.0,18.954155551852768
2025-03-05,18.27784328147347,17.316484106459363,20.78189793656144,18.075531214325213,18.554749999634225,0.71784790800412,0.71784790800412,0.71784790800412,0.71784790800412,0.71784790800412,0.71784790800412,0.0,0.0,0.0,18.99569118947759
2025-03-06,18.287556146084288,17.30241113158991,20.802143229259233,18.070909635158685,18.568810847423325,0.7475420425606781,0.7475420425606781,0.7475420425606781,0.7475420425606781,0.7475420425606781,0.7475420425606781,0.0,0.0,0.0,19.035098188644966
2025-03-07,18.297269010695114,17.253019352192588,20.75740840062513,18.06528311648129,18.58655979732684,0.7749238176460214,0.7749238176460214,0.7749238176460214,0.7749238176460214,0.7749238176460214,0.7749238176460214,0.0,0.0,0.0,19.072192828341137
2025-03-08,18.30698187530594,17.42911773725713,20.880069739067874,18.06984802596291,18.610815311199985,0.7998399312105426,0.7998399312105426,0.7998399312105426,0.7998399312105426,0.7998399312105426,0.7998399312105426,0.0,0.0,0.0,19.106821806516482
2025-03-09,18.31669473991676,17.28024012931114,20.926881505858525,18.066999471212853,18.624825248028806,0.8221694774600561,0.8221694774600561,0.8221694774600561,0.8221694774600561,0.8221694774600561,0.8221694774600561,0.0,0.0,0.0,19.138864217376813
2025-03-10,18.32640760452758,17.498282422953775,20.91741907861856,18.070978431210197,18.639048001921037,0.8418255066884094,0.8418255066884094,0.8418255066884094,0.8418255066884094,0.8418255066884094,0.8418255066884094,0.0,0.0,0.0,19.16823311121599
2025-03-11,18.33612046913841,17.358943545594663,21.010596686420126,18.073668803500517,18.656079012135585,0.858756121399733,0.858756121399733,0.858756121399733,0.858756121399733,0.858756121399733,0.858756121399733,0.0,0.0,0.0,19.194876590538144
2025-03-12,18.34583333374923,17.369544666389498,20.88931130092799,18.076678339529835,18.67304758340839,0.8729450671579413,0.8729450671579413,0.8729450671579413,0.8729450671579413,0.8729450671579413,0.8729450671579413,0.0,0.0,0.0,19.218778400907173
2025-03-13,18.35554619836005,17.536705253591972,21.161292337974206,18.08301827118647,18.68813273849375,0.8844117829762499,0.8844117829762499,0.8844117829762499,0.8844117829762499,0.8844117829762499,0.8844117829762499,0.0,0.0,0.0,19.2399579813363
2025-03-14,18.36525906297087,17.406940367585705,21.040899323142114,18.088798873121124,18.706208322456472,0.8932108840729566,0.8932108840729566,0.8932108840729566,0.8932108840729566,0.8932108840729566,0.8932108840729566,0.0,0.0,0.0,19.258469947043828
2025-03-15,18.374971927581697,17.53465506985397,21.104946020437236,18.093860946825913,18.72023702210384,0.8994310593608141,0.8994310593608141,0.8994310593608141,0.8994310593608141,0.8994310593608141,0.8994310593608141,0.0,0.0,0.0,19.274402986942512
2025-03-16,18.384684792192516,17.61285244613646,21.12908750321496,18.096534112338446,18.73373628513152,0.903193376933953,0.903193376933953,0.903193376933953,0.903193376933953,0.903193376933953,0.903193376933953,0.0,0.0,0.0,19.28787816912647
2025-03-17,18.39439765680334,17.441492200596027,21.08229856030913,18.10076389430618,18.748672774867327,0.904649002834444,0.904649002834444,0.904649002834444,0.904649002834444,0.904649002834444,0.904649002834444,0.0,0.0,0.0,19.29904665963778
2025-03-18,18.404110521414168,17.481837747108052,21.03279120651455,18.10273618739108,18.76523584624378,0.9039763512385854,0.9039763512385854,0.9039763512385854,0.9039763512385854,0.9039763512385854,0.9039763512385854,0.0,0.0,0.0,19.308086872652755
2025-03-19,18.413823386024987,17.442419105132156,21.21549872300986,18.100196886082493,18.7810686411223,0.9013776975745501,0.9013776975745501,0.9013776975745501,0.9013776975745501,0.9013776975745501,0.9013776975745501,0.0,0.0,0.0,19.315201083599536
2025-03-20,18.423536250635806,17.466834749477474,21.157312391588764,18.10258643573501,18.806231352698685,0.8970752996003601,0.8970752996003601,0.8970752996003601,0.8970752996003601,0.8970752996003601,0.8970752996003601,0.0,0.0,0.0,19.320611550236165
2025-03-21,18.43324911524664,17.754609223455212,21.156885568591957,18.10029845559096,18.833954530395953,0.8913070847517354,0.8913070847517354,0.8913070847517354,0.8913070847517354,0.8913070847517354,0.8913070847517354,0.0,0.0,0.0,19.324556199998373
2025-03-22,18.442961979857458,17.57045194740988,21.15022053556049,18.107527215286208,18.858328155000713,0.8843219747072061,0.8843219747072061,0.8843219747072061,0.8843219747072061,0.8843219747072061,0.8843219747072061,0.0,0.0,0.0,19.327283954564663
2025-03-23,18.452674844468277,17.456337499881723,21.11967419943818,18.113003079409673,18.87240503244095,0.876374929715615,0.876374929715615,0.876374929715615,0.876374929715615,0.876374929715615,0.876374929715615,0.0,0.0,0.0,19.329049774183893
2025-03-24,18.4623877090791,17.52005091818385,21.19342980603195,18.11305203612956,18.888432606443352,0.867721805395785,0.867721805395785,0.867721805395785,0.867721805395785,0.867721805395785,0.867721805395785,0.0,0.0,0.0,19.330109514474884
2025-03-25,18.472100573689925,17.563538274376786,21.133636799369835,18.118268849083268,18.9074481595812,0.8586141230919793,0.8586141230919793,0.8586141230919793,0.8586141230919793,0.8586141230919793,0.8586141230919793,0.0,0.0,0.0,19.330714696781904
2025-03-26,18.481813438300744,17.66252905250094,21.063676946957557,18.12229953053663,18.931832514290075,0.8492938611186538,0.8492938611186538,0.8492938611186538,0.8492938611186538,0.8492938611186538,0.8492938611186538,0.0,0.0,0.0,19.331107299419397
2025-03-27,18.491526302911566,17.60553109625728,21.146135977505367,18.12786187760117,18.948499269384943,0.8399883780835287,0.8399883780835287,0.8399883780835287,0.8399883780835287,0.8399883780835287,0.8399883780835287,0.0,0.0,0.0,19.331514680995095
2025-03-28,18.501239167522396,17.434723903301947,21.20401092711537,18.133424224665713,18.960221334888946,0.8309055807172635,0.8309055807172635,0.8309055807172635,0.8309055807172635,0.8309055807172635,0.8309055807172635,0.0,0.0,0.0,19.33214474823966
2025-03-29,18.510952032133215,17.459643879485867,21.162509163216118,18.137179618960722,18.977174348567573,0.8222294471145714,0.8222294471145714,0.8222294471145714,0.8222294471145714,0.8222294471145714,0.8222294471145714,0.0,0.0,0.0,19.333181479247788
2025-03-30,18.520664896744034,17.61008350897163,21.153338046701148,18.140298397345028,18.99265960088363,0.814116011927561,0.814116011927561,0.814116011927561,0.814116011927561,0.814116011927561,0.814116011927561,0.0,0.0,0.0,19.334780908671593
2025-03-31,18.530377761354867,17.554531252529785,21.08169497023185,18.139286345746093,19.015989939984827,0.8066899128522728,0.8066899128522728,0.8066899128522728,0.8066899128522728,0.8066899128522728,0.8066899128522728,0.0,0.0,0.0,19.33706767420714
2025-04-01,18.540090625965686,17.462029253345957,21.174921308988857,18.14653595411364,19.034548027939387,0.8000415878014502,0.8000415878014502,0.8000415878014502,0.8000415878014502,0.8000415878014502,0.8000415878014502,0.0,0.0,0.0,19.340132213767134
2025-04-02,18.5498034905765,17.499290558464004,21.275225199560627,18.149654732497947,19.05695525462476,0.7942251996232527,0.7942251996232527,0.7942251996232527,0.7942251996232527,0.7942251996232527,0.7942251996232527,0.0,0.0,0.0,19.344028690199753
2025-04-03,18.55951635518733,17.601566847717013,21.139524286683095,18.148765115861274,19.06763474204664,0.7892573503545962,0.7892573503545962,0.7892573503545962,0.7892573503545962,0.7892573503545962,0.7892573503545962,0.0,0.0,0.0,19.348773705541927
2025-04-04,18.569229219798153,17.489172325770063,21.204050437582,18.148071290282626,19.09434911851397,0.7851166301054084,0.7851166301054084,0.7851166301054084,0.7851166301054084,0.7851166301054084,0.7851166301054084,0.0,0.0,0.0,19.354345849903563
