ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-12-25,235.49314454980833,206.42032888851972,253.19146272076833,235.49314454980833,235.49314454980833,-6.004960495442393,-6.004960495442393,-6.004960495442393,-6.004960495442393,-6.004960495442393,-6.004960495442393,0.0,0.0,0.0,229.48818405436595
2024-12-26,235.46559367492372,205.12795347798502,251.60680565024083,235.46559367492372,235.46559367492372,-6.714731271344229,-6.714731271344229,-6.714731271344229,-6.714731271344229,-6.714731271344229,-6.714731271344229,0.0,0.0,0.0,228.7508624035795
2024-12-27,235.43804280003909,203.86099868465146,249.49248694066156,235.43804280003909,235.43804280003909,-7.374401506475992,-7.374401506475992,-7.374401506475992,-7.374401506475992,-7.374401506475992,-7.374401506475992,0.0,0.0,0.0,228.06364129356308
2024-12-28,235.41049192515447,204.5958949266949,249.99001191391196,235.41049192515447,235.41049192515447,-7.96919196107189,-7.96919196107189,-7.96919196107189,-7.96919196107189,-7.96919196107189,-7.96919196107189,0.0,0.0,0.0,227.4412999640826
2024-12-29,235.38294105026984,204.25217535077124,250.47029770834752,235.38294105026984,235.38294105026984,-8.485869068776351,-8.485869068776351,-8.485869068776351,-8.485869068776351,-8.485869068776351,-8.485869068776351,0.0,0.0,0.0,226.8970719814935
2024-12-30,235.35539017538522,202.6875486488359,250.22726998717962,235.35539017538522,235.35539017538522,-8.913062219944749,-8.913062219944749,-8.913062219944749,-8.913062219944749,-8.913062219944749,-8.913062219944749,0.0,0.0,0.0,226.44232795544048
2024-12-31,235.3278393005006,202.12928721536124,250.56158052009974,235.32076908307357,235.3278393005006,-9.241537632912886,-9.241537632912886,-9.241537632912886,-9.241537632912886,-9.241537632912886,-9.241537632912886,0.0,0.0,0.0,226.08630166758772
2025-01-01,235.300288425616,203.93962514636627,249.06617245462107,235.2571488565456,235.3026269495369,-9.46442173090695,-9.46442173090695,-9.46442173090695,-9.46442173090695,-9.46442173090695,-9.46442173090695,0.0,0.0,0.0,225.83586669470904
2025-01-02,235.27273755073136,202.4733995820404,249.54380446868709,235.21235885128542,235.2815395696466,-9.577368162105996,-9.577368162105996,-9.577368162105996,-9.577368162105996,-9.577368162105996,-9.577368162105996,0.0,0.0,0.0,225.69536938862538
2025-01-03,235.24518667584675,201.55085361662532,248.61030457639518,235.12850329345733,235.26931297422695,-9.578663982395328,-9.578663982395328,-9.578663982395328,-9.578663982395328,-9.578663982395328,-9.578663982395328,0.0,0.0,0.0,225.6665226934514
2025-01-04,235.2176358009621,201.9992949563151,249.02040706485076,235.082018926003,235.2747107198307,-9.469272029584177,-9.469272029584177,-9.469272029584177,-9.469272029584177,-9.469272029584177,-9.469272029584177,0.0,0.0,0.0,225.74836377137794
2025-01-05,235.19008492607747,204.8050986941893,250.95392762094008,234.9890614673841,235.2875727338489,-9.252808115858334,-9.252808115858334,-9.252808115858334,-9.252808115858334,-9.252808115858334,-9.252808115858334,0.0,0.0,0.0,225.93727681021915
2025-01-06,235.16253405119286,202.99114765190564,250.3520353015659,234.92256504923063,235.28612319981448,-8.93545331066463,-8.93545331066463,-8.93545331066463,-8.93545331066463,-8.93545331066463,-8.93545331066463,0.0,0.0,0.0,226.22708074052824
2025-01-07,235.13498317630822,202.457189254313,250.207202248109,234.82485018793764,235.31008648749489,-8.52580323632446,-8.52580323632446,-8.52580323632446,-8.52580323632446,-8.52580323632446,-8.52580323632446,0.0,0.0,0.0,226.60917993998376
2025-01-08,235.10743230142361,202.99071478395518,248.07352040314632,234.75807740995236,235.3557928795963,-8.034657909990141,-8.034657909990141,-8.034657909990141,-8.034657909990141,-8.034657909990141,-8.034657909990141,0.0,0.0,0.0,227.07277439143348
2025-01-09,235.079881426539,204.20916705734876,250.34587255663314,234.68782637372868,235.36474465609132,-7.474757195646209,-7.474757195646209,-7.474757195646209,-7.474757195646209,-7.474757195646209,-7.474757195646209,0.0,0.0,0.0,227.60512423089278
2025-01-10,235.05233055165436,205.88544948952534,252.552164154802,234.59173383377347,235.35461746924403,-6.860468337732211,-6.860468337732211,-6.860468337732211,-6.860468337732211,-6.860468337732211,-6.860468337732211,0.0,0.0,0.0,228.19186221392215
2025-01-11,235.02477967676975,205.3768342423103,250.23437828458097,234.47947732000569,235.37648131346364,-6.207433295969266,-6.207433295969266,-6.207433295969266,-6.207433295969266,-6.207433295969266,-6.207433295969266,0.0,0.0,0.0,228.8173463808005
2025-01-12,234.99722880188514,205.49445157409696,251.62491001985222,234.4020072627034,235.3793876835959,-5.532184655283048,-5.532184655283048,-5.532184655283048,-5.532184655283048,-5.532184655283048,-5.532184655283048,0.0,0.0,0.0,229.46504414660208
2025-01-13,234.9696779270005,206.69000966425253,252.06293698939308,234.32277164757625,235.4483808201926,-4.851739716453164,-4.851739716453164,-4.851739716453164,-4.851739716453164,-4.851739716453164,-4.851739716453164,0.0,0.0,0.0,230.11793821054735
2025-01-14,234.9421270521159,207.55085053897923,253.90137980407604,234.25247463355078,235.5042320374424,-4.183182959192693,-4.183182959192693,-4.183182959192693,-4.183182959192693,-4.183182959192693,-4.183182959192693,0.0,0.0,0.0,230.7589440929232
2025-01-15,234.91457617723128,207.22341161365824,255.93102972567,234.18935361592222,235.54717624991687,-3.543247393102202,-3.543247393102202,-3.543247393102202,-3.543247393102202,-3.543247393102202,-3.543247393102202,0.0,0.0,0.0,231.37132878412908
2025-01-16,234.88702530234661,209.1775409816871,253.76295083646343,234.0674242452854,235.60918062533665,-2.9479053636888035,-2.9479053636888035,-2.9479053636888035,-2.9479053636888035,-2.9479053636888035,-2.9479053636888035,0.0,0.0,0.0,231.93911993865783
2025-01-17,234.859474427462,207.06825261831506,256.79127152699994,233.91826540661776,235.6613218958824,-2.4119791575787244,-2.4119791575787244,-2.4119791575787244,-2.4119791575787244,-2.4119791575787244,-2.4119791575787244,0.0,0.0,0.0,232.4474952698833
2025-01-18,234.8319235525774,208.73114032210273,258.1728418154267,233.85345378262502,235.69425164028831,-1.9487812581998056,-1.9487812581998056,-1.9487812581998056,-1.9487812581998056,-1.9487812581998056,-1.9487812581998056,0.0,0.0,0.0,232.8831422943776
2025-01-19,234.80437267769275,209.96864915362806,255.64258181485147,233.7553397800553,235.7556914068755,-1.5697933524055074,-1.5697933524055074,-1.5697933524055074,-1.5697933524055074,-1.5697933524055074,-1.5697933524055074,0.0,0.0,0.0,233.23457932528726
2025-01-20,234.77682180280814,211.43776425130355,257.5268942895977,233.64516201353152,235.73938239183863,-1.28439219862769,-1.28439219862769,-1.28439219862769,-1.28439219862769,-1.28439219862769,-1.28439219862769,0.0,0.0,0.0,233.49242960418044
2025-01-21,234.7492709279235,208.7032505027354,257.3913573842729,233.52265935424938,235.78004211893074,-1.0996292636325515,-1.0996292636325515,-1.0996292636325515,-1.0996292636325515,-1.0996292636325515,-1.0996292636325515,0.0,0.0,0.0,233.64964166429095
2025-01-22,234.7217200530389,210.25116048265204,258.0677518236182,233.39914384345894,235.85760153774373,-1.0200696489207275,-1.0200696489207275,-1.0200696489207275,-1.0200696489207275,-1.0200696489207275,-1.0200696489207275,0.0,0.0,0.0,233.70165040411817
2025-01-23,234.69416917815428,209.16685509546753,255.73950087970758,233.29495866713833,235.95076889753068,-1.0476942954029846,-1.0476942954029846,-1.0476942954029846,-1.0476942954029846,-1.0476942954029846,-1.0476942954029846,0.0,0.0,0.0,233.6464748827513
2025-01-24,234.66661830326967,208.91897826555578,257.01745490307417,233.20267058180335,236.04013666773415,-1.1818678163438867,-1.1818678163438867,-1.1818678163438867,-1.1818678163438867,-1.1818678163438867,-1.1818678163438867,0.0,0.0,0.0,233.48475048692578
2025-01-25,234.63906742838503,209.94083331020826,256.3302317829509,233.09885047847212,236.05664067837662,-1.4193726068365717,-1.4193726068365717,-1.4193726068365717,-1.4193726068365717,-1.4193726068365717,-1.4193726068365717,0.0,0.0,0.0,233.21969482154847
2025-01-26,234.61151655350042,208.63910364459912,256.9025441519666,233.01346825875765,236.14114455854232,-1.7545081581831778,-1.7545081581831778,-1.7545081581831778,-1.7545081581831778,-1.7545081581831778,-1.7545081581831778,0.0,0.0,0.0,232.85700839531725
2025-01-27,234.58396567861575,207.93780557490504,255.64642907843435,232.90744328674236,236.18840047093474,-2.179252812939289,-2.179252812939289,-2.179252812939289,-2.179252812939289,-2.179252812939289,-2.179252812939289,0.0,0.0,0.0,232.40471286567646
2025-01-28,234.55641480373114,208.26267320823837,254.98173677364258,232.79282684612494,236.2519554148755,-2.6834835760542304,-2.6834835760542304,-2.6834835760542304,-2.6834835760542304,-2.6834835760542304,-2.6834835760542304,0.0,0.0,0.0,231.8729312276769
2025-01-29,234.52886392884653,207.69953692165595,254.6151186362867,232.68770615374893,236.30548474282745,-3.255248092354176,-3.255248092354176,-3.255248092354176,-3.255248092354176,-3.255248092354176,-3.255248092354176,0.0,0.0,0.0,231.27361583649235
2025-01-30,234.50131305396192,206.18679921013583,253.01967118071502,232.59797190687027,236.3634714376566,-3.8810815507931555,-3.8810815507931555,-3.8810815507931555,-3.8810815507931555,-3.8810815507931555,-3.8810815507931555,0.0,0.0,0.0,230.62023150316875
2025-01-31,234.47376217907728,205.41324356809642,253.04090441818641,232.5075742642742,236.40207261553877,-4.546360117167137,-4.546360117167137,-4.546360117167137,-4.546360117167137,-4.546360117167137,-4.546360117167137,0.0,0.0,0.0,229.92740206191016
2025-02-01,234.44621130419267,206.03508005067263,251.63429809087458,232.35618553647245,236.41353425347538,-5.235681560346211,-5.235681560346211,-5.235681560346211,-5.235681560346211,-5.235681560346211,-5.235681560346211,0.0,0.0,0.0,229.21052974384645
2025-02-02,234.41866042930803,205.39110072280977,250.75986015089728,232.25794036780718,236.46822712863812,-5.933263047390419,-5.933263047390419,-5.933263047390419,-5.933263047390419,-5.933263047390419,-5.933263047390419,0.0,0.0,0.0,228.4853973819176
2025-02-03,234.39110955442342,204.41433020192252,250.170071934842,232.13544933945914,236.4889751499659,-6.623345658456362,-6.623345658456362,-6.623345658456362,-6.623345658456362,-6.623345658456362,-6.623345658456362,0.0,0.0,0.0,227.76776389596705
2025-02-04,234.3635586795388,203.154495685864,250.4111037961711,232.02597585386528,236.5288525724005,-7.290595024574982,-7.290595024574982,-7.290595024574982,-7.290595024574982,-7.290595024574982,-7.290595024574982,0.0,0.0,0.0,227.07296365496384
2025-02-05,234.33600780465417,202.93465337417706,249.5730636103183,231.90864484330896,236.57750296109552,-7.92048762374443,-7.92048762374443,-7.92048762374443,-7.92048762374443,-7.92048762374443,-7.92048762374443,0.0,0.0,0.0,226.41552018090974
2025-02-06,234.30845692976956,202.28409032691025,248.75148488170714,231.7659372938357,236.63071362066427,-8.499672679910347,-8.499672679910347,-8.499672679910347,-8.499672679910347,-8.499672679910347,-8.499672679910347,0.0,0.0,0.0,225.80878424985923
2025-02-07,234.28090605488492,201.97253417234216,249.71645039132613,231.5940129065254,236.68947943655547,-9.016300283952246,-9.016300283952246,-9.016300283952246,-9.016300283952246,-9.016300283952246,-9.016300283952246,0.0,0.0,0.0,225.2646057709327
2025-02-08,234.25335518000028,200.7098061910463,248.46423125338342,231.41895953700504,236.74439505341758,-9.460307277603816,-9.460307277603816,-9.460307277603816,-9.460307277603816,-9.460307277603816,-9.460307277603816,0.0,0.0,0.0,224.79304790239647
2025-02-09,234.22580430511567,200.6485459731747,247.81417868559646,231.25582983655636,236.8064714202942,-9.823653585474489,-9.823653585474489,-9.823653585474489,-9.823653585474489,-9.823653585474489,-9.823653585474489,0.0,0.0,0.0,224.40215071964118
2025-02-10,234.19825343023106,200.4674551520327,246.75985775135968,231.15032910548177,236.8645017498192,-10.100503015986574,-10.100503015986574,-10.100503015986574,-10.100503015986574,-10.100503015986574,-10.100503015986574,0.0,0.0,0.0,224.0977504142445
2025-02-11,234.17070255534642,200.69162513063668,247.43144503257238,231.08896564687245,236.96491300220742,-10.28734404341273,-10.28734404341273,-10.28734404341273,-10.28734404341273,-10.28734404341273,-10.28734404341273,0.0,0.0,0.0,223.8833585119337
2025-02-12,234.1431516804618,199.33301237906045,247.36237492828533,230.93867121027702,237.0093118061465,-10.38304768987807,-10.38304768987807,-10.38304768987807,-10.38304768987807,-10.38304768987807,-10.38304768987807,0.0,0.0,0.0,223.76010399058373
2025-02-13,234.1156008055772,198.80277810696506,245.79094633555624,230.7603612700681,237.0546563857356,-10.388861305305022,-10.388861305305022,-10.388861305305022,-10.388861305305022,-10.388861305305022,-10.388861305305022,0.0,0.0,0.0,223.72673950027217
2025-02-14,234.08804993069256,199.63370160320852,247.40678977923633,230.51905082496998,237.12443429026104,-10.308338749535215,-10.308338749535215,-10.308338749535215,-10.308338749535215,-10.308338749535215,-10.308338749535215,0.0,0.0,0.0,223.77971118115735
2025-02-15,234.06049905580795,199.938404524045,246.90390839145917,230.4045485812042,237.2457342553341,-10.147209168838295,-10.147209168838295,-10.147209168838295,-10.147209168838295,-10.147209168838295,-10.147209168838295,0.0,0.0,0.0,223.91328988696966
2025-02-16,234.03294818092334,202.28340538997145,248.08154444846795,230.19275558599585,237.2987633798186,-9.913188183270433,-9.913188183270433,-9.913188183270433,-9.913188183270433,-9.913188183270433,-9.913188183270433,0.0,0.0,0.0,224.11975999765292
2025-02-17,234.0053973060387,201.06747182559243,247.323040183535,229.98082373499946,237.3609820245639,-9.615736818865878,-9.615736818865878,-9.615736818865878,-9.615736818865878,-9.615736818865878,-9.615736818865878,0.0,0.0,0.0,224.38966048717282
2025-02-18,233.97784643115406,200.10591213576296,248.6502648161391,229.81790408426514,237.48152359710656,-9.265774888884934,-9.265774888884934,-9.265774888884934,-9.265774888884934,-9.265774888884934,-9.265774888884934,0.0,0.0,0.0,224.71207154226914
2025-02-19,233.95029555626942,201.00576710076982,247.69563152742018,229.67911207728258,237.54888801648593,-8.875356715132517,-8.875356715132517,-8.875356715132517,-8.875356715132517,-8.875356715132517,-8.875356715132517,0.0,0.0,0.0,225.0749388411369
2025-02-20,233.9227446813848,201.9108247997317,249.26334769698465,229.52502096250475,237.62762798650783,-8.457318052423505,-8.457318052423505,-8.457318052423505,-8.457318052423505,-8.457318052423505,-8.457318052423505,0.0,0.0,0.0,225.4654266289613
2025-02-21,233.8951938065002,202.2476879145188,251.40175138112346,229.3551792385115,237.70068910635754,-8.024903811253706,-8.024903811253706,-8.024903811253706,-8.024903811253706,-8.024903811253706,-8.024903811253706,0.0,0.0,0.0,225.8702899952465
2025-02-22,233.8676429316156,202.77853710646363,249.99655735307695,229.19794267502067,237.74927532163454,-7.591386646816947,-7.591386646816947,-7.591386646816947,-7.591386646816947,-7.591386646816947,-7.591386646816947,0.0,0.0,0.0,226.27625628479865
2025-02-23,233.84009205673095,202.1772417400551,249.2747136472536,229.04115940739368,237.8809924744868,-7.169686685036165,-7.169686685036165,-7.169686685036165,-7.169686685036165,-7.169686685036165,-7.169686685036165,0.0,0.0,0.0,226.67040537169478
2025-02-24,233.81254118184634,201.191931941185,249.96054332088622,228.90671969705318,237.91457829370805,-6.772002583588506,-6.772002583588506,-6.772002583588506,-6.772002583588506,-6.772002583588506,-6.772002583588506,0.0,0.0,0.0,227.04053859825783
2025-02-25,233.7849903069617,203.23522894082933,250.9323050723035,228.75426212210843,237.9844712265859,-6.409463781307616,-6.409463781307616,-6.409463781307616,-6.409463781307616,-6.409463781307616,-6.409463781307616,0.0,0.0,0.0,227.3755265256541
2025-02-26,233.7574394320771,202.28207422195027,251.51753044338275,228.55186575922386,238.05436415946377,-6.091813182996661,-6.091813182996661,-6.091813182996661,-6.091813182996661,-6.091813182996661,-6.091813182996661,0.0,0.0,0.0,227.66562624908042
2025-02-27,233.72988855719248,206.17781809251255,253.29756982990915,228.40982093921463,238.11066525685467,-5.827128676106437,-5.827128676106437,-5.827128676106437,-5.827128676106437,-5.827128676106437,-5.827128676106437,0.0,0.0,0.0,227.90275988108604
2025-02-28,233.70233768230787,203.27751831285968,251.68696490344774,228.2557724678459,238.20006459287833,-5.621590804669602,-5.621590804669602,-5.621590804669602,-5.621590804669602,-5.621590804669602,-5.621590804669602,0.0,0.0,0.0,228.08074687763826
2025-03-01,233.6747868074232,203.3777107563304,251.72071578943078,228.13347276357698,238.26841204925,-5.479302664325597,-5.479302664325597,-5.479302664325597,-5.479302664325597,-5.479302664325597,-5.479302664325597,0.0,0.0,0.0,228.19548414309762
2025-03-02,233.6472359325386,203.83951762028875,253.44689708958722,228.00815112935547,238.33633842487387,-5.402166664872274,-5.402166664872274,-5.402166664872274,-5.402166664872274,-5.402166664872274,-5.402166664872274,0.0,0.0,0.0,228.2450692676663
2025-03-03,233.61968505765395,202.37715997875785,251.24328099037157,227.89201428804182,238.4194682151662,-5.3898212723529095,-5.3898212723529095,-5.3898212723529095,-5.3898212723529095,-5.3898212723529095,-5.3898212723529095,0.0,0.0,0.0,228.22986378530103
2025-03-04,233.59213418276934,204.90675378922327,250.8558619906667,227.7089368119017,238.64943492957212,-5.439639233165871,-5.439639233165871,-5.439639233165871,-5.439639233165871,-5.439639233165871,-5.439639233165871,0.0,0.0,0.0,228.15249494960347
2025-03-05,233.56458330788473,203.19051496799457,251.16332692485008,227.56247372278588,238.7792846319717,-5.546787141692733,-5.546787141692733,-5.546787141692733,-5.546787141692733,-5.546787141692733,-5.546787141692733,0.0,0.0,0.0,228.017796166192
2025-03-06,233.5370324330001,202.89302781432224,250.14993567365156,227.3225501940967,238.89520479806754,-5.704344584546028,-5.704344584546028,-5.704344584546028,-5.704344584546028,-5.704344584546028,-5.704344584546028,0.0,0.0,0.0,227.83268784845407
2025-03-07,233.50948155811548,201.81433303674797,251.1873179221674,227.0807750439965,239.01453830363343,-5.90347952276915,-5.90347952276915,-5.90347952276915,-5.90347952276915,-5.90347952276915,-5.90347952276915,0.0,0.0,0.0,227.60600203534634
2025-03-08,233.48193068323087,202.31380524607,251.32589445147906,226.89862844299984,239.08829923259617,-6.133675099676875,-6.133675099676875,-6.133675099676875,-6.133675099676875,-6.133675099676875,-6.133675099676875,0.0,0.0,0.0,227.348255583554
2025-03-09,233.45437980834623,201.2525797924424,253.1214549538916,226.71809835613917,239.17889422441786,-6.383001725838088,-6.383001725838088,-6.383001725838088,-6.383001725838088,-6.383001725838088,-6.383001725838088,0.0,0.0,0.0,227.07137808250815
2025-03-10,233.42682893346162,203.4277142983405,250.20519635806463,226.57934434541545,239.30653879785126,-6.638427128744195,-6.638427128744195,-6.638427128744195,-6.638427128744195,-6.638427128744195,-6.638427128744195,0.0,0.0,0.0,226.78840180471744
2025-03-11,233.399278058577,200.6902481200413,249.8157077707505,226.44217977393086,239.41394451332718,-6.886156093224839,-6.886156093224839,-6.886156093224839,-6.886156093224839,-6.886156093224839,-6.886156093224839,0.0,0.0,0.0,226.51312196535218
2025-03-12,233.37172718369234,201.00536808511262,250.81440993478566,226.30501520244627,239.5222201984306,-7.111990884150483,-7.111990884150483,-7.111990884150483,-7.111990884150483,-7.111990884150483,-7.111990884150483,0.0,0.0,0.0,226.25973629954186
2025-03-13,233.34417630880773,199.80266992948276,250.00780017686768,226.0484711813991,239.66249162965963,-7.301702853328984,-7.301702853328984,-7.301702853328984,-7.301702853328984,-7.301702853328984,-7.301702853328984,0.0,0.0,0.0,226.04247345547876
2025-03-14,233.31662543392312,200.727078151102,249.37570899768465,225.83364492424937,239.80674307880147,-7.441405499351729,-7.441405499351729,-7.441405499351729,-7.441405499351729,-7.441405499351729,-7.441405499351729,0.0,0.0,0.0,225.8752199345714
2025-03-15,233.28907455903848,202.31966655495233,248.66001075636933,225.63734708303613,239.86624647234973,-7.517919276524711,-7.517919276524711,-7.517919276524711,-7.517919276524711,-7.517919276524711,-7.517919276524711,0.0,0.0,0.0,225.77115528251377
2025-03-16,233.26152368415387,200.5215653288165,251.2632204999344,225.3548939973168,240.0062126768432,-7.5191187343201715,-7.5191187343201715,-7.5191187343201715,-7.5191187343201715,-7.5191187343201715,-7.5191187343201715,0.0,0.0,0.0,225.7424049498337
2025-03-17,233.23397280926926,199.3963946302658,250.58166986203568,225.1993530219157,240.13494302923434,-7.434253102038507,-7.434253102038507,-7.434253102038507,-7.434253102038507,-7.434253102038507,-7.434253102038507,0.0,0.0,0.0,225.79971970723076
2025-03-18,233.20642193438462,202.3386505579594,248.27970307879926,225.0740048561859,240.05970537920794,-7.254232198175497,-7.254232198175497,-7.254232198175497,-7.254232198175497,-7.254232198175497,-7.254232198175497,0.0,0.0,0.0,225.95218973620914
2025-03-19,233.1788710595,199.65083676333688,251.11262746684227,224.8924934374147,240.1535115975989,-6.971870517774397,-6.971870517774397,-6.971870517774397,-6.971870517774397,-6.971870517774397,-6.971870517774397,0.0,0.0,0.0,226.20700054172562
2025-03-20,233.15132018461537,200.50035695127707,250.26088440983506,224.71848651898293,240.28507886989937,-6.5820835054869615,-6.5820835054869615,-6.5820835054869615,-6.5820835054869615,-6.5820835054869615,-6.5820835054869615,0.0,0.0,0.0,226.5692366791284
2025-03-21,233.12376930973076,201.65094442088437,252.12773529847058,224.5367997957683,240.35683726623955,-6.082031324592256,-6.082031324592256,-6.082031324592256,-6.082031324592256,-6.082031324592256,-6.082031324592256,0.0,0.0,0.0,227.0417379851385
2025-03-22,233.09621843484615,203.01140513359314,252.61227901605073,224.3799578949016,240.4749518608774,-5.471206846080085,-5.471206846080085,-5.471206846080085,-5.471206846080085,-5.471206846080085,-5.471206846080085,0.0,0.0,0.0,227.62501158876606
2025-03-23,233.0686675599615,201.89772678894158,252.4134932438435,224.21280989849043,240.59714333812556,-4.751466067942777,-4.751466067942777,-4.751466067942777,-4.751466067942777,-4.751466067942777,-4.751466067942777,0.0,0.0,0.0,228.31720149201874
2025-03-24,233.04111668507687,204.6069816739783,254.49302769496495,223.97498073903634,240.62902522612532,-3.9270006922352185,-3.9270006922352185,-3.9270006922352185,-3.9270006922352185,-3.9270006922352185,-3.9270006922352185,0.0,0.0,0.0,229.11411599284165
2025-03-25,233.01356581019226,204.77377527227355,254.56954098945752,223.80054587701227,240.72900664883701,-3.0042540947590477,-3.0042540947590477,-3.0042540947590477,-3.0042540947590477,-3.0042540947590477,-3.0042540947590477,0.0,0.0,0.0,230.00931171543323
2025-03-26,232.98601493530762,206.83964522148767,256.0188400071559,223.6712906754318,240.81367066852965,-1.9917833791273702,-1.9917833791273702,-1.9917833791273702,-1.9917833791273702,-1.9917833791273702,-1.9917833791273702,0.0,0.0,0.0,230.99423155618024
2025-03-27,232.958464060423,205.92017312415965,256.33071329300503,223.49005417637136,240.9553425726076,-0.9000715741890802,-0.9000715741890802,-0.9000715741890802,-0.9000715741890802,-0.9000715741890802,-0.9000715741890802,0.0,0.0,0.0,232.05839248623394
2025-03-28,232.9309131855384,207.8213033905254,260.4703315958162,223.3724937926498,241.00912091478784,0.25870472401071015,0.25870472401071015,0.25870472401071015,0.25870472401071015,0.25870472401071015,0.25870472401071015,0.0,0.0,0.0,233.1896179095491
2025-03-29,232.9033623106538,207.30519742866008,259.96767575844405,223.2566389953692,241.05178437433753,1.4709458800964836,1.4709458800964836,1.4709458800964836,1.4709458800964836,1.4709458800964836,1.4709458800964836,0.0,0.0,0.0,234.37430819075027
2025-03-30,232.87581143576915,210.25843035929546,261.0059625327326,223.0361730442977,241.13937376639387,2.7219306316963983,2.7219306316963983,2.7219306316963983,2.7219306316963983,2.7219306316963983,2.7219306316963983,0.0,0.0,0.0,235.59774206746556
2025-03-31,232.84826056088454,211.02806314742637,262.29488211723293,222.8989878761198,241.239496795155,3.9961404081152017,3.9961404081152017,3.9961404081152017,3.9961404081152017,3.9961404081152017,3.9961404081152017,0.0,0.0,0.0,236.84440096899974
2025-04-01,232.8207096859999,210.4486248882411,262.17213962812383,222.7707339541445,241.32912438970232,5.2775981074881235,5.2775981074881235,5.2775981074881235,5.2775981074881235,5.2775981074881235,5.2775981074881235,0.0,0.0,0.0,238.09830779348803
2025-04-02,232.7931588111153,212.9389864145626,264.87664936076743,222.62880445557033,241.4187519842496,6.550212647433333,6.550212647433333,6.550212647433333,6.550212647433333,6.550212647433333,6.550212647433333,0.0,0.0,0.0,239.34337145854863
2025-04-03,232.76560793623065,212.73141922705133,265.8526329803938,222.47141641738068,241.61385580107623,7.798120603258776,7.798120603258776,7.798120603258776,7.798120603258776,7.798120603258776,7.798120603258776,0.0,0.0,0.0,240.56372853948943
2025-04-04,232.738057061346,217.09569601147197,268.07825296003983,222.314028379191,241.66954856803167,9.006016479085172,9.006016479085172,9.006016479085172,9.006016479085172,9.006016479085172,9.006016479085172,0.0,0.0,0.0,241.74407354043117
2025-04-05,232.7105061864614,216.16872255932077,267.9669282915356,222.09505003804543,241.7268555895345,10.159463611518083,10.159463611518083,10.159463611518083,10.159463611518083,10.159463611518083,10.159463611518083,0.0,0.0,0.0,242.86996979797948
